brand,market,media,month,year,est,flight,version,buyer,iscis,stations,comments,source_file,asset_count,is_revised,is_seasonal,inactive_market,conflict
WK,DHN,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1/2025-1/31/2025 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26",Original,,WK-DOTH-0125-01-30_There Is A Firm; WK-DOTH-0125-02-15_There Is A Firm; WK-DOTH-0125-03-30_Weekend; WK-DOTH-0125-04-15_Weekend; WK-DOTH-0125-05-30_Commercial Vehicle; WK-DOTH-0125-06-15_Commercial Vehicle; WK-DOTH-0125-07-30_Car Wreck; WK-DOTH-0125-08-15_Car Wreck; WK-DOTH-0125-09-30_Injury; WK-DOTH-0125-10-15_Injury; WK-DOTH-0125-88-04_Personal; WK-DOTH-0125-90-10_Car Wreck; WK-DOTH-0125-91-05_Car Wreck; WK-DOTH-0125-92-10_Injury; WK-DOTH-0125-93-05_Injury; WK-DOTH-0224-15_15 On The Job Injury; WK-DOTH-0224-16_30 On The Job Injury,,REVISION CONFLICT - both original and revised exist. Source: 01. January 2025 Traffic Instructions.xlsx,01. January 2025 Traffic Instructions.xlsx,17,,,,Y
WK,CHA,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1/2025-1/31/2025 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26",,,WK-CHAT-0125-01-30_There Is A Firm; WK-CHAT-0125-02-15_There Is A Firm; WK-CHAT-0125-03-30_Weekend; WK-CHAT-0125-04-15_Weekend; WK-CHAT-0125-05-30_Commercial Vehicle; WK-CHAT-0125-06-15_Commercial Vehicle; WK-CHAT-0125-07-30_Car Wreck; WK-CHAT-0125-08-15_Car Wreck; WK-CHAT-0125-09-30_Injury; WK-CHAT-0125-10-15_Injury; WK-CHAT-0125-88-04_Personal; WK-CHAT-0125-90-10_Car Wreck; WK-CHAT-0125-91-05_Car Wreck; WK-CHAT-0125-92-10_Injury; WK-CHAT-0125-93-05_Injury; WK-CHAT-0224-15_15 On The Job Injury; WK-CHAT-0224-16_30 On The Job Injury,,Source: 01. January 2025 Traffic Instructions.xlsx,01. January 2025 Traffic Instructions.xlsx,17,,,,
WK,KNX,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1/2025-1/31/2025 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26",,,WK-KNOX-0125-01-30_There Is A Firm; WK-KNOX-0125-02-15_There Is A Firm; WK-KNOX-0125-03-30_Weekend; WK-KNOX-0125-04-15_Weekend; WK-KNOX-0125-05-30_Commercial Vehicle; WK-KNOX-0125-06-15_Commercial Vehicle; WK-KNOX-0125-07-30_Car Wreck; WK-KNOX-0125-08-15_Car Wreck; WK-KNOX-0125-09-30_Injury; WK-KNOX-0125-10-15_Injury; WK-KNOX-0125-88-04_Personal; WK-KNOX-0125-90-10_Car Wreck; WK-KNOX-0125-91-05_Car Wreck; WK-KNOX-0125-92-10_Injury; WK-KNOX-0125-93-05_Injury; WK-KNOX-0224-15_15 On The Job Injury; WK-KNOX-0224-16_30 On The Job Injury,,Source: 01. January 2025 Traffic Instructions.xlsx,01. January 2025 Traffic Instructions.xlsx,17,,,,
WK,BRM,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13 | 1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1/2025-1/13/2025 | 1/1/2025-1/31/2025 | 1/18-1/19, 1/25-1/26 | 1/4-1/5, 1/11-1/12 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26 | ASAP - 1/17, 1/20-1/24, 1/27-1/31 | ASAP - 1/31/2025 | ASAP-1/17, 1/20-1/24, 1/27-1/31",,,WK-BHAM-0125-01-30_There Is A Firm; WK-BHAM-0125-02-15_There Is A Firm; WK-BHAM-0125-03-30_Weekends; WK-BHAM-0125-04-15_Weekends; WK-BHAM-0125-05-30_Commercial Accident; WK-BHAM-0125-06-15_Commercial Accident; WK-BHAM-0125-07-30_Car Wreck; WK-BHAM-0125-08-15_Car Wreck; WK-BHAM-0125-09-30_Injury; WK-BHAM-0125-10-15_Injury; WK-BHAM-0125-88-04_Personal; WK-BHAM-0125-90-10_Car Wreck; WK-BHAM-0125-91-05_Car Wreck; WK-BHAM-0125-92-10_Injury; WK-BHAM-0125-93-05_Injury; WK-BHAM-0224-15_15 On The Job Injury; WK-BHAM-0224-16_30 On The Job Injury; WK-BHAM-0224-17_30 More To Us; WK-BHAM-0224-18_15 More To Us; WK-BHAM-0224-95-05_On The Job Injury; WK-BHAM-0224-96-10_On The Job Injury; WK-BHAM-0324-01_30 Car Wreck; WK-BHAM-0324-02_15 Car Wreck; WK-BHAM-0324-05_30 Commercial Accidents; WK-BHAM-0324-06_15 Commercial Accidents; WK-BHAM-0324-07_30 Weekends.mpg; WK-BHAM-0524-91_05 Auto Accidents; WK-BHAM-0524-92_10 Auto Accidents,,Source: 01. January2025 x2 Traffic Instructions.xlsx,01. January2025 x2 Traffic Instructions.xlsx,28,,,,
WK,HSV,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13 | 1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1-1/3, 1/6-1/10, 1/13-1/31 | 1/1/2025-1/13/2025 | 1/1/2025-1/31/2025 | 1/18-1/19, 1/25-1/26 | 1/4-1/5, 1/11-1/12 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26 | ASAP - 1/17, 1/20-1/24, 1/27-1/31 | ASAP - 1/31/2025",,,WK-HUNT-0125-03-30_Weekend; WK-HUNT-0125-04-15_Weekend; WK-HUNT-0125-05-30_Commercial Vehicle; WK-HUNT-0125-06-15_Commercial Vehicle; WK-HUNT-0125-07-30_Car Wreck; WK-HUNT-0125-08-15_Car Wreck; WK-HUNT-0125-09-30_Injury; WK-HUNT-0125-10-15_Injury; WK-HUNT-0125-88-04_Personal; WK-HUNT-0125-90-10_Car Wreck; WK-HUNT-0125-91-05_Car Wreck; WK-HUNT-0125-92-10_Injury; WK-HUNT-0125-93-05_Injury; WK-HUNT-0224-11_30 Commercial Vehicles; WK-HUNT-0224-12_15 Commercial Vehicles; WK-HUNT-0224-15_15 On The Job Injury; WK-HUNT-0224-16_30 On The Job Injury; WK-HUNT-0224-17_30 More To Us; WK-HUNT-0224-18_15 More To Us; WK-HUNT-0224-91-05_Commercial Vehicles; WK-HUNT-0224-92-10_Commercial Vehicles; WK-HUNT-0224-95-05_On The Job Injury; WK-HUNT-0224-96-10_On The Job Injury; WK-HUNT-0225-01-30_There Is A Firm; WK-HUNT-0225-02-15_ There Is A Firm; WK-HUNT-0324-01_30 Car Wreck; WK-HUNT-0324-02_15 Car Wreck; WK-HUNT-0324-07_30 Weekends,,Source: 01. January2025 x2 Traffic Instructions.xlsx,01. January2025 x2 Traffic Instructions.xlsx,28,,,,
WK,MTG,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1-1/3, 1/6-1/10, 1/13-1/31 | 1/1/2025-1/13/2025 | 1/1/2025-1/31/2025 | 1/18-1/19, 1/25-1/26 | 1/4-1/5, 1/11-1/12 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26 | ASAP - 1/17, 1/20-1/24, 1/27-1/31 | ASAP - 1/31 | ASAP - 1/31/2025",,,WK-MONT-0125-03-30_Weekend; WK-MONT-0125-04-15_Weekend; WK-MONT-0125-05-30_Commercial Vehicle; WK-MONT-0125-06-15_Commercial Vehicle; WK-MONT-0125-07-30_Car Wreck; WK-MONT-0125-08-15_Car Wreck; WK-MONT-0125-09-30_Injury; WK-MONT-0125-10-15_Injury; WK-MONT-0125-88-04_Personal; WK-MONT-0125-90-10_Car Wreck; WK-MONT-0125-91-05_Car Wreck; WK-MONT-0125-92-10_Injury; WK-MONT-0125-93-05_Injury; WK-MONT-0224-15_15 On The Job Injury; WK-MONT-0224-16_30 On The Job Injury; WK-MONT-0224-17_30 More To Us; WK-MONT-0224-18_15 More To Us; WK-MONT-0224-91-05_Commercial Vehicles; WK-MONT-0224-92-10_Commercial Vehicles; WK-MONT-0224-95-05_On The Job Injury; WK-MONT-0224-96-10_On The Job Injury; WK-MONT-0225-01-30_There Is A Firm; WK-MONT-0225-02-15_ There Is A Firm; WK-MONT-0324-01_30 Car Wreck; WK-MONT-0324-02_15 Car Wreck; WK-MONT-0324-05_30 Commercial Accidents; WK-MONT-0324-06_15 Commercial Accidents; WK-MONT-0324-07_30 Weekends,,Source: 01. January2025 x2 Traffic Instructions.xlsx,01. January2025 x2 Traffic Instructions.xlsx,28,,,,
WK,DHN,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1-1/3, 1/6-1/10, 1/13-1/31 | 1/1/2025-1/13/2025 | 1/1/2025-1/31/2025 | 1/18-1/19, 1/25-1/26 | 1/4-1/5, 1/11-1/12 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26 | ASAP - 1/31 | ASAP - 1/31/2025 | ASAP-1/17, 1/20-1/24, 1/27-1/31",,,WK-DOTH-0125-03-30_Weekend; WK-DOTH-0125-04-15_Weekend; WK-DOTH-0125-05-30_Commercial Vehicle; WK-DOTH-0125-06-15_Commercial Vehicle; WK-DOTH-0125-07-30_Car Wreck; WK-DOTH-0125-08-15_Car Wreck; WK-DOTH-0125-09-30_Injury; WK-DOTH-0125-10-15_Injury; WK-DOTH-0125-88-04_Personal; WK-DOTH-0125-90-10_Car Wreck; WK-DOTH-0125-91-05_Car Wreck; WK-DOTH-0125-92-10_Injury; WK-DOTH-0125-93-05_Injury; WK-DOTH-0224-15_15 On The Job Injury; WK-DOTH-0224-16_30 On The Job Injury; WK-DOTH-0224-17_30 More To Us; WK-DOTH-0224-18_15 More To Us; WK-DOTH-0224-91-05_Commercial Vehicles; WK-DOTH-0224-92-10_Commercial Vehicles; WK-DOTH-0224-95-05_On The Job Injury; WK-DOTH-0224-96-10_On The Job Injury; WK-DOTH-0225-01-30_There Is A Firm; WK-DOTH-0225-02-15_ There Is A Firm; WK-DOTH-0324-01_30 Car Wreck; WK-DOTH-0324-02_15 Car Wreck; WK-DOTH-0324-05_30 Commercial Accidents; WK-DOTH-0324-06_15 Commercial Accidents; WK-DOTH-0324-07_30 Weekends,,Source: 01. January2025 x2 Traffic Instructions.xlsx,01. January2025 x2 Traffic Instructions.xlsx,28,,,,
WK,CHA,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1-1/3, 1/6-1/10, 1/13-1/31 | 1/1/2025-1/13/2025 | 1/1/2025-1/31/2025 | 1/18-1/19, 1/25-1/26 | 1/4-1/5, 1/11-1/12 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26 | ASAP - 1/31 | ASAP - 1/31/2025 | ASAP-1/17, 1/20-1/24, 1/27-1/31",,,WK-CHAT-0125-01-30_There Is A Firm; WK-CHAT-0125-02-15_There Is A Firm; WK-CHAT-0125-03-30_Weekend; WK-CHAT-0125-04-15_Weekend; WK-CHAT-0125-05-30_Commercial Vehicle; WK-CHAT-0125-06-15_Commercial Vehicle; WK-CHAT-0125-07-30_Car Wreck; WK-CHAT-0125-08-15_Car Wreck; WK-CHAT-0125-09-30_Injury; WK-CHAT-0125-10-15_Injury; WK-CHAT-0125-88-04_Personal; WK-CHAT-0125-90-10_Car Wreck; WK-CHAT-0125-91-05_Car Wreck; WK-CHAT-0125-92-10_Injury; WK-CHAT-0125-93-05_Injury; WK-CHAT-0224-15_15 On The Job Injury; WK-CHAT-0224-16_30 On The Job Injury; WK-CHAT-0224-17_30 More To Us; WK-CHAT-0224-18_15 More To Us; WK-CHAT-0224-91-05_Commercial Vehicles; WK-CHAT-0224-92-10_Commercial Vehicles; WK-CHAT-0224-95-05_On The Job Injury; WK-CHAT-0224-96-10_On The Job Injury; WK-CHAT-0324-01_30 Car Wreck; WK-CHAT-0324-02_15 Car Wreck; WK-CHAT-0324-05_30 Commercial Accidents; WK-CHAT-0324-06_15 Commercial Accidents; WK-CHAT-0324-07_30 Weekends,,Source: 01. January2025 x2 Traffic Instructions.xlsx,01. January2025 x2 Traffic Instructions.xlsx,28,,,,
WK,KNX,TV,January,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1-1/3, 1/6-1/10, 1/13-1/31 | 1/1/2025-1/13/2025 | 1/1/2025-1/31/2025 | 1/18-1/19, 1/25-1/26 | 1/4-1/5, 1/11-1/12 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26 | ASAP - 1/17, 1/20-1/24, 1/27-1/31 | ASAP - 1/31 | ASAP - 1/31/2025",,,WK-KNOX-0125-01-30_There Is A Firm; WK-KNOX-0125-02-15_There Is A Firm; WK-KNOX-0125-03-30_Weekend; WK-KNOX-0125-04-15_Weekend; WK-KNOX-0125-05-30_Commercial Vehicle; WK-KNOX-0125-06-15_Commercial Vehicle; WK-KNOX-0125-07-30_Car Wreck; WK-KNOX-0125-08-15_Car Wreck; WK-KNOX-0125-09-30_Injury; WK-KNOX-0125-10-15_Injury; WK-KNOX-0125-88-04_Personal; WK-KNOX-0125-90-10_Car Wreck; WK-KNOX-0125-91-05_Car Wreck; WK-KNOX-0125-92-10_Injury; WK-KNOX-0125-93-05_Injury; WK-KNOX-0224-15_15 On The Job Injury; WK-KNOX-0224-16_30 On The Job Injury; WK-KNOX-0224-91-05_Commercial Vehicles; WK-KNOX-0224-92-10_Commercial Vehicles; WK-KNOX-0224-95-05_On The Job Injury; WK-KNOX-0224-96-10_On The Job Injury; WK-KNOX-0324-01_30 Car Wreck; WK-KNOX-0324-02_15 Car Wreck; WK-KNOX-0324-05_30 Commercial Accidents; WK-KNOX-0324-06_15 Commercial Accidents; WK-KNOX-0324-07_30 Weekends; WK-KNOX-0924-17_30 More To Us; WK-KNOX-0924-18_15 More To Us,,Source: 01. January2025 x2 Traffic Instructions.xlsx,01. January2025 x2 Traffic Instructions.xlsx,28,,,,
WK,BRM,TV,February,2025,,"2/1 - 2/12 | 2/1 - 2/28 | 2/1-2/12 | 2/1-2/2, 2/8-2/9, | 2/1-2/2, 2/8-2/9, 2/15-2/16, 2/22-2/23, 3/1-3/2 | 2/1-2/28 | 2/13 - 2/14, 2/17-2/21, 2/24-2/28 | 2/13-2/28 | 2/15-2/16, 2/22-2/23, 3/1-3/2 | 2/3-2/7, 2/10-2/14, 2/17-2/21, 2/24-2/28",,,WK-BHAM-0125-01-30_There Is A Firm; WK-BHAM-0125-02-15_There Is A Firm; WK-BHAM-0125-88-04_Personal; WK-BHAM-0224-15_15 On The Job Injury; WK-BHAM-0224-16_30 On The Job Injury; WK-BHAM-0224-17_30 More To Us; WK-BHAM-0224-18_15 More To Us; WK-BHAM-0224-95-05_On The Job Injury; WK-BHAM-0224-96-10_On The Job Injury; WK-BHAM-0324-01_30 Car Wreck; WK-BHAM-0324-02_15 Car Wreck; WK-BHAM-0324-05_30 Commercial Accidents; WK-BHAM-0324-06_15 Commercial Accidents; WK-BHAM-0324-07_30 Weekends.mpg; WK-BHAM-0325-01-15_Weekends; WK-BHAM-0325-02-30_Weekends; WK-BHAM-0325-03-15_Car Wreck 3step; WK-BHAM-0325-04-30_Car Wreck 3step; WK-BHAM-0325-05-15_Working Man; WK-BHAM-0325-06-30_ Working Man; WK-BHAM-0325-88-04_Personal; WK-BHAM-0524-91_05 Auto Accidents; WK-BHAM-0524-92_10 Auto Accidents,,Source: 02. February 2025 Traffic Instructions.xlsx,02. February 2025 Traffic Instructions.xlsx,23,,,,
WK,HSV,TV,February,2025,,"2/1 - 2/28 | 2/1-2/2, 2/8-2/9, 2/15-2/16, 2/22-2/23, 3/1-3/2 | 2/1-2/28 | 2/3-2/7, 2/10-2/14, 2/17-2/21, 2/24-2/28",,,WK-HUNT-0125-88-04_Personal; WK-HUNT-0224-11_30 Commercial Vehicles; WK-HUNT-0224-12_15 Commercial Vehicles; WK-HUNT-0224-15_15 On The Job Injury; WK-HUNT-0224-16_30 On The Job Injury; WK-HUNT-0224-17_30 More To Us; WK-HUNT-0224-18_15 More To Us; WK-HUNT-0224-91-05_Commercial Vehicles; WK-HUNT-0224-92-10_Commercial Vehicles; WK-HUNT-0224-95-05_On The Job Injury; WK-HUNT-0224-96-10_On The Job Injury; WK-HUNT-0225-01-30_There Is A Firm; WK-HUNT-0225-02-15_ There Is A Firm; WK-HUNT-0324-01_30 Car Wreck; WK-HUNT-0324-02_15 Car Wreck; WK-HUNT-0324-07_30 Weekends,,Source: 02. February 2025 Traffic Instructions.xlsx,02. February 2025 Traffic Instructions.xlsx,16,,,,
WK,MTG,TV,February,2025,,"1/1-1/3, 1/6-1/10, 1/13-1/17, 1/20-1/24, 1/27-1/31 | 1/1-1/3, 1/6-1/10, 1/13-1/31 | 1/1/2025-1/13/2025 | 1/1/2025-1/31/2025 | 1/18-1/19, 1/25-1/26 | 1/4-1/5, 1/11-1/12 | 1/4-1/5, 1/11-1/12, 1/18-1/19, 1/25-1/26 | 2/1 - 2/28 | 2/1-2/2, 2/8-2/9, 2/15-2/16, 2/22-2/23, 3/1-3/2 | 2/1-2/28 | 2/3-2/7, 2/10-2/14, 2/17-2/21, 2/24-2/28 | ASAP - 1/17, 1/20-1/24, 1/27-1/31 | ASAP - 1/31 | ASAP - 1/31/2025",,,WK-MONT-0125-03-30_Weekend; WK-MONT-0125-04-15_Weekend; WK-MONT-0125-05-30_Commercial Vehicle; WK-MONT-0125-06-15_Commercial Vehicle; WK-MONT-0125-07-30_Car Wreck; WK-MONT-0125-08-15_Car Wreck; WK-MONT-0125-09-30_Injury; WK-MONT-0125-10-15_Injury; WK-MONT-0125-88-04_Personal; WK-MONT-0125-90-10_Car Wreck; WK-MONT-0125-91-05_Car Wreck; WK-MONT-0125-92-10_Injury; WK-MONT-0125-93-05_Injury; WK-MONT-0224-15_15 On The Job Injury; WK-MONT-0224-16_30 On The Job Injury; WK-MONT-0224-17_30 More To Us; WK-MONT-0224-18_15 More To Us; WK-MONT-0224-91-05_Commercial Vehicles; WK-MONT-0224-92-10_Commercial Vehicles; WK-MONT-0224-95-05_On The Job Injury; WK-MONT-0224-96-10_On The Job Injury; WK-MONT-0225-01-30_There Is A Firm; WK-MONT-0225-02-15_ There Is A Firm; WK-MONT-0324-01_30 Car Wreck; WK-MONT-0324-02_15 Car Wreck; WK-MONT-0324-05_30 Commercial Accidents; WK-MONT-0324-06_15 Commercial Accidents; WK-MONT-0324-07_30 Weekends,,Source: 02. February 2025 Traffic Instructions.xlsx,02. February 2025 Traffic Instructions.xlsx,28,,,,
WK,DHN,TV,February,2025,,"2/1 - 2/28 | 2/1-2/2, 2/8-2/9, 2/15-2/16, 2/22-2/23, 3/1-3/2 | 2/1-2/28 | 2/3-2/7, 2/10-2/14, 2/17-2/21, 2/24-2/28",,,WK-DOTH-0125-88-04_Personal; WK-DOTH-0224-15_15 On The Job Injury; WK-DOTH-0224-16_30 On The Job Injury; WK-DOTH-0224-17_30 More To Us; WK-DOTH-0224-18_15 More To Us; WK-DOTH-0224-91-05_Commercial Vehicles; WK-DOTH-0224-92-10_Commercial Vehicles; WK-DOTH-0224-95-05_On The Job Injury; WK-DOTH-0224-96-10_On The Job Injury; WK-DOTH-0225-01-30_There Is A Firm; WK-DOTH-0225-02-15_ There Is A Firm; WK-DOTH-0324-01_30 Car Wreck; WK-DOTH-0324-02_15 Car Wreck; WK-DOTH-0324-05_30 Commercial Accidents; WK-DOTH-0324-06_15 Commercial Accidents; WK-DOTH-0324-07_30 Weekends,,Source: 02. February 2025 Traffic Instructions.xlsx,02. February 2025 Traffic Instructions.xlsx,16,,,,
WK,CHA,TV,February,2025,,"2/1 - 2/28 | 2/1-2/2, 2/8-2/9, 2/15-2/16, 2/22-2/23, 3/1-3/2 | 2/1-2/28 | 2/3-2/7, 2/10-2/14, 2/17-2/21, 2/24-2/28",,,WK-CHAT-0125-01-30_There Is A Firm; WK-CHAT-0125-02-15_There Is A Firm; WK-CHAT-0125-88-04_Personal; WK-CHAT-0224-15_15 On The Job Injury; WK-CHAT-0224-16_30 On The Job Injury; WK-CHAT-0224-17_30 More To Us; WK-CHAT-0224-18_15 More To Us; WK-CHAT-0224-91-05_Commercial Vehicles; WK-CHAT-0224-92-10_Commercial Vehicles; WK-CHAT-0224-95-05_On The Job Injury; WK-CHAT-0224-96-10_On The Job Injury; WK-CHAT-0324-01_30 Car Wreck; WK-CHAT-0324-02_15 Car Wreck; WK-CHAT-0324-05_30 Commercial Accidents; WK-CHAT-0324-06_15 Commercial Accidents; WK-CHAT-0324-07_30 Weekends,,Source: 02. February 2025 Traffic Instructions.xlsx,02. February 2025 Traffic Instructions.xlsx,16,,,,
WK,KNX,TV,February,2025,,"2/1 - 2/28 | 2/1-2/2, 2/8-2/9, 2/15-2/16, 2/22-2/23, 3/1-3/2 | 2/1-2/28 | 2/3-2/7, 2/10-2/14, 2/17-2/21, 2/24-2/28",,,WK-KNOX-0125-01-30_There Is A Firm; WK-KNOX-0125-02-15_There Is A Firm; WK-KNOX-0125-88-04_Personal; WK-KNOX-0224-15_15 On The Job Injury; WK-KNOX-0224-16_30 On The Job Injury; WK-KNOX-0224-91-05_Commercial Vehicles; WK-KNOX-0224-92-10_Commercial Vehicles; WK-KNOX-0224-95-05_On The Job Injury; WK-KNOX-0224-96-10_On The Job Injury; WK-KNOX-0324-01_30 Car Wreck; WK-KNOX-0324-02_15 Car Wreck; WK-KNOX-0324-05_30 Commercial Accidents; WK-KNOX-0324-06_15 Commercial Accidents; WK-KNOX-0324-07_30 Weekends; WK-KNOX-0924-17_30 More To Us; WK-KNOX-0924-18_15 More To Us,,Source: 02. February 2025 Traffic Instructions.xlsx,02. February 2025 Traffic Instructions.xlsx,16,,,,
WK,BRM,TV,March,2025,,"2/1 - 3/31 | 2/13-3/31 | 2/15-2/16, 2/22-2/23, 3/1-3/2, 3/8-3/9, 3/15-3/16, 3/22-3/23, 3/29-3/30 | 2/17-2/21, 2/24-2/28, 3/3-3/7, 3/10-3/14, 3/17-3/21, 3/24-3/28, 3/31-4/4",,,WK-BHAM-0125-01-30_There Is A Firm; WK-BHAM-0125-02-15_There Is A Firm; WK-BHAM-0224-95-05_On The Job Injury; WK-BHAM-0224-96-10_On The Job Injury; WK-BHAM-0325-01-15_Weekends; WK-BHAM-0325-02-30_Weekends; WK-BHAM-0325-03-15_Car Wreck 3step; WK-BHAM-0325-04-30_Car Wreck 3step; WK-BHAM-0325-05-15_Working Man; WK-BHAM-0325-06-30_ Working Man; WK-BHAM-0325-07-15_Premise; WK-BHAM-0325-08-30_ Premise; WK-BHAM-0325-09-15_Branding Legacy; WK-BHAM-0325-10-30_Branding Legacy; WK-BHAM-0325-11-15_Trucking 2; WK-BHAM-0325-12-30_Trucking 2; WK-BHAM-0325-19-15_Distracted Cell Phones; WK-BHAM-0325-20-30_ Distracted Cell Phones; WK-BHAM-0325-88-04_Personal; WK-BHAM-0524-91_05 Auto Accidents; WK-BHAM-0524-92_10 Auto Accidents,,Source: 03. March 2025 Traffic Instructions.xlsx,03. March 2025 Traffic Instructions.xlsx,21,,,,
WK,HSV,TV,March,2025,,"2/1 - 3/31 | 2/15-2/16, 2/22-2/23, 3/1-3/2, 3/8-3/9, 3/15-3/16, 3/22-3/23, 3/29-3/30 | 2/17-2/21, 2/24-2/28, 3/3-3/7, 3/10-3/14, 3/17-3/21, 3/24-3/28, 3/31-4/4 | 2/21 - 3/31",,,WK-HUNT-0224-91-05_Commercial Vehicles; WK-HUNT-0224-92-10_Commercial Vehicles; WK-HUNT-0224-95-05_On The Job Injury; WK-HUNT-0224-96-10_On The Job Injury; WK-HUNT-0225-01-30_There Is A Firm; WK-HUNT-0225-02-15_ There Is A Firm; WK-HUNT-0325-01-15_Weekends; WK-HUNT-0325-02-30_Weekends; WK-HUNT-0325-03-15_Car Wreck 3step; WK-HUNT-0325-04-30_Car Wreck 3step; WK-HUNT-0325-05-15_Working Man; WK-HUNT-0325-06-30_ Working Man; WK-HUNT-0325-07-15_Premise; WK-HUNT-0325-08-30_ Premise Injury; WK-HUNT-0325-09-15_Branding Legacy; WK-HUNT-0325-10-30_Branding Legacy; WK-HUNT-0325-11-15_Trucking 2; WK-HUNT-0325-12-30_Trucking 2; WK-HUNT-0325-19-15_Distracted Cell Phones; WK-HUNT-0325-20-30_ Distracted Cell Phones; WK-HUNT-0325-88-04_Personal,,Source: 03. March 2025 Traffic Instructions.xlsx,03. March 2025 Traffic Instructions.xlsx,21,,,,
WK,MTG,TV,March,2025,,"2/1 - 3/31 | 2/15-2/16, 2/22-2/23, 3/1-3/2, 3/8-3/9, 3/15-3/16, 3/22-3/23, 3/29-3/30 | 2/17-2/21, 2/24-2/28, 3/3-3/7, 3/10-3/14, 3/17-3/21, 3/24-3/28, 3/31-4/4 | 2/21-3/31",,,WK-MONT-0224-91-05_Commercial Vehicles; WK-MONT-0224-92-10_Commercial Vehicles; WK-MONT-0224-95-05_On The Job Injury; WK-MONT-0224-96-10_On The Job Injury; WK-MONT-0225-01-30_There Is A Firm; WK-MONT-0225-02-15_ There Is A Firm; WK-MONT-0325-01-15_Weekends; WK-MONT-0325-02-30_Weekends; WK-MONT-0325-03-15_Car Wreck 3step; WK-MONT-0325-04-30_Car Wreck 3step; WK-MONT-0325-05-15_Working Man; WK-MONT-0325-06-30_ Working Man; WK-MONT-0325-07-15_Premise Injury; WK-MONT-0325-08-30_ Premise Injury; WK-MONT-0325-09-15_Branding Legacy; WK-MONT-0325-10-30_Branding Legacy; WK-MONT-0325-11-15_Trucking 2; WK-MONT-0325-12-30_Trucking 2; WK-MONT-0325-19-15_Distracted Cell Phones; WK-MONT-0325-20-30_ Distracted Cell Phones; WK-MONT-0325-88-04_Personal,,Source: 03. March 2025 Traffic Instructions.xlsx,03. March 2025 Traffic Instructions.xlsx,21,,,,
WK,DHN,TV,March,2025,,"2/1 - 3/31 | 2/15-2/16, 2/22-2/23, 3/1-3/2, 3/8-3/9, 3/15-3/16, 3/22-3/23, 3/29-3/30 | 2/17-2/21, 2/24-2/28, 3/3-3/7, 3/10-3/14, 3/17-3/21, 3/24-3/28, 3/31-4/4 | 2/21-3/31",,,WK-DOTH-0224-91-05_Commercial Vehicles; WK-DOTH-0224-92-10_Commercial Vehicles; WK-DOTH-0224-95-05_On The Job Injury; WK-DOTH-0224-96-10_On The Job Injury; WK-DOTH-0225-01-30_There Is A Firm; WK-DOTH-0225-02-15_ There Is A Firm; WK-DOTH-0325-01-15_Weekends; WK-DOTH-0325-02-30_Weekends; WK-DOTH-0325-03-15_Car Wreck 3step; WK-DOTH-0325-04-30_Car Wreck 3step  3step; WK-DOTH-0325-05-15_Working Man; WK-DOTH-0325-06-30_ Working Man; WK-DOTH-0325-07-15_Premise Injury; WK-DOTH-0325-08-30_ Premise Injury; WK-DOTH-0325-09-15_Branding Legacy; WK-DOTH-0325-10-30_Branding Legacy; WK-DOTH-0325-11-15_Trucking 2; WK-DOTH-0325-12-30_Trucking 2; WK-DOTH-0325-19-15_Distracted Cell Phones; WK-DOTH-0325-20-30_ Distracted Cell Phones; WK-DOTH-0325-88-04_Personal,,Source: 03. March 2025 Traffic Instructions.xlsx,03. March 2025 Traffic Instructions.xlsx,21,,,,
